,Latitude,Longitude,Elevation,Temperature,Windspeed,Rain,Growth %
34,39.533333299999995,-74.45,12.0,56.5,8.7,0.25,0.2153
35,39.533333299999995,-74.45,12.0,46.7,10.3,0.0,0.2117
36,39.533333299999995,-74.45,12.0,46.3,7.8,0.0,0.2173
37,39.533333299999995,-74.45,12.0,49.1,6.3,0.0,0.2204
38,39.533333299999995,-74.45,12.0,58.5,15.6,0.05,0.1919
39,39.533333299999995,-74.45,12.0,53.2,6.0,0.0,0.1813
40,39.533333299999995,-74.45,12.0,45.8,4.6,0.01,0.163
41,39.533333299999995,-74.45,12.0,44.5,6.4,0.0,0.146
42,39.533333299999995,-74.45,12.0,41.0,5.2,0.0,0.1373
43,39.533333299999995,-74.45,12.0,47.9,4.9,0.0,0.1316
44,39.533333299999995,-74.45,12.0,45.0,7.4,0.08,0.1323
45,39.533333299999995,-74.45,12.0,51.9,6.7,0.0,0.1362
46,39.533333299999995,-74.45,12.0,48.2,7.0,0.0,0.1288
47,39.533333299999995,-74.45,12.0,45.5,8.5,0.0,0.1224
48,39.533333299999995,-74.45,12.0,43.4,5.3,0.0,0.1157
49,39.533333299999995,-74.45,12.0,49.4,6.8,0.32,0.1061
50,39.533333299999995,-74.45,12.0,50.6,4.4,1.01,0.0915
51,39.533333299999995,-74.45,12.0,50.2,9.5,0.04,0.0792
52,39.533333299999995,-74.45,12.0,46.1,4.4,0.0,0.0786
53,39.533333299999995,-74.45,12.0,50.4,4.4,0.0,0.0751
54,39.533333299999995,-74.45,12.0,52.0,7.7,0.0,0.0732
55,39.533333299999995,-74.45,12.0,57.7,12.1,0.0,0.0688
56,39.533333299999995,-74.45,12.0,59.8,5.4,0.39,0.0705
57,39.533333299999995,-74.45,12.0,62.1,5.2,0.0,0.065
58,39.533333299999995,-74.45,12.0,63.3,6.3,0.0,0.057
59,39.533333299999995,-74.45,12.0,65.6,5.2,0.17,0.0532
60,39.533333299999995,-74.45,12.0,54.1,3.9,0.29,0.0538
61,39.533333299999995,-74.45,12.0,50.8,5.7,0.0,0.0584
0,30.6222,-98.0846,414.8,58.4,999.9,0.0,0.8095
1,30.6222,-98.0846,414.8,54.2,999.9,0.0,0.9355
2,30.6222,-98.0846,414.8,54.7,999.9,0.0,0.9241
3,30.6222,-98.0846,414.8,62.8,999.9,0.0,0.9241
4,30.6222,-98.0846,414.8,64.5,999.9,0.07,0.9241
5,30.6222,-98.0846,414.8,70.8,999.9,0.0,0.9496
6,30.6222,-98.0846,414.8,72.0,999.9,0.0,0.9489
7,30.6222,-98.0846,414.8,70.4,999.9,0.0,0.8688
8,30.6222,-98.0846,414.8,71.7,999.9,0.0,0.6125
9,30.6222,-98.0846,414.8,59.7,999.9,0.0,0.5587
10,30.6222,-98.0846,414.8,60.4,999.9,0.02,0.6165
11,30.6222,-98.0846,414.8,68.5,999.9,0.01,0.6165
12,30.6222,-98.0846,414.8,69.7,999.9,0.05,0.5123
13,30.6222,-98.0846,414.8,71.1,999.9,0.0,0.5508
14,30.6222,-98.0846,414.8,61.0,999.9,0.0,0.5442
15,30.6222,-98.0846,414.8,47.3,999.9,0.57,0.6279
16,30.6222,-98.0846,414.8,53.2,999.9,0.72,0.6109
17,30.6222,-98.0846,414.8,64.2,999.9,0.04,0.5896
18,30.6222,-98.0846,414.8,72.2,999.9,0.0,0.5896
19,30.6222,-98.0846,414.8,74.5,999.9,0.0,0.5906
20,30.6222,-98.0846,414.8,73.1,999.9,0.0,0.4891
21,30.6222,-98.0846,414.8,73.8,999.9,0.0,0.4533
22,30.6222,-98.0846,414.8,71.8,999.9,0.0,0.3768
23,30.6222,-98.0846,414.8,65.3,999.9,0.03,0.4057
24,30.6222,-98.0846,414.8,63.8,999.9,0.0,0.4136
25,30.6222,-98.0846,414.8,63.2,999.9,0.11,0.4422
26,30.6222,-98.0846,414.8,60.1,999.9,0.0,0.3378
27,30.6222,-98.0846,414.8,62.7,999.9,0.0,0.3889
28,30.6222,-98.0846,414.8,63.3,999.9,0.25,0.4022
29,30.6222,-98.0846,414.8,43.2,999.9,0.59,0.3681
30,30.6222,-98.0846,414.8,52.0,999.9,0.59,0.3014
31,30.6222,-98.0846,414.8,63.2,999.9,0.0,0.2709
32,30.6222,-98.0846,414.8,72.9,999.9,0.0,0.2701
33,30.6222,-98.0846,414.8,78.0,999.9,0.0,0.2874
34,30.6222,-98.0846,414.8,76.0,999.9,0.0,0.2553
35,30.6222,-98.0846,414.8,62.9,999.9,0.28,0.2212
36,30.6222,-98.0846,414.8,62.6,999.9,0.0,0.2178
37,30.6222,-98.0846,414.8,71.6,999.9,0.0,0.2153
38,30.6222,-98.0846,414.8,53.6,999.9,1.34,0.1981
39,30.6222,-98.0846,414.8,50.0,999.9,0.0,0.1988
40,30.6222,-98.0846,414.8,49.8,999.9,0.0,0.2062
41,30.6222,-98.0846,414.8,58.7,999.9,0.0,0.2068
42,30.6222,-98.0846,414.8,62.8,999.9,0.0,0.1806
43,30.6222,-98.0846,414.8,53.0,999.9,0.01,0.1855
44,30.6222,-98.0846,414.8,65.0,999.9,0.0,0.1959
45,30.6222,-98.0846,414.8,71.4,999.9,0.04,0.1938
46,30.6222,-98.0846,414.8,72.0,999.9,0.0,0.1796
47,30.6222,-98.0846,414.8,72.4,999.9,0.0,0.1824
48,30.6222,-98.0846,414.8,73.0,999.9,0.1,0.1738
49,30.6222,-98.0846,414.8,75.5,999.9,0.0,0.1873
50,30.6222,-98.0846,414.8,70.3,999.9,0.0,0.1819
51,30.6222,-98.0846,414.8,68.2,999.9,0.0,0.1744
52,30.6222,-98.0846,414.8,71.5,999.9,0.0,0.1635
53,30.6222,-98.0846,414.8,76.2,999.9,0.0,0.1606
54,30.6222,-98.0846,414.8,74.3,999.9,0.0,0.1495
55,30.6222,-98.0846,414.8,69.6,999.9,0.68,0.1463
56,30.6222,-98.0846,414.8,72.3,999.9,0.0,0.1302
57,30.6222,-98.0846,414.8,74.4,999.9,0.0,0.1361
58,30.6222,-98.0846,414.8,76.3,999.9,0.0,0.135
59,30.6222,-98.0846,414.8,78.7,999.9,0.0,0.1443
60,30.6222,-98.0846,414.8,75.5,999.9,0.0,0.1387
61,30.6222,-98.0846,414.8,70.0,999.9,0.0,0.1346
62,30.6222,-98.0846,414.8,70.3,999.9,0.0,0.1353
63,30.6222,-98.0846,414.8,74.7,999.9,0.0,0.1376
64,30.6222,-98.0846,414.8,63.3,999.9,0.0,0.1302
65,30.6222,-98.0846,414.8,65.1,999.9,0.0,0.1363
66,30.6222,-98.0846,414.8,68.1,999.9,0.0,0.135
0,34.095279999999995,-117.23472,353.3,57.7,4.3,0.0,0.9412
1,34.095279999999995,-117.23472,353.3,57.9,2.8,0.0,0.8824
2,34.095279999999995,-117.23472,353.3,60.9,3.0,99.99,0.9211
3,34.095279999999995,-117.23472,353.3,61.1,3.7,99.99,0.9074
4,34.095279999999995,-117.23472,353.3,58.5,4.9,99.99,0.9091
5,34.095279999999995,-117.23472,353.3,53.7,2.2,99.99,0.8594
6,34.095279999999995,-117.23472,353.3,56.0,2.1,99.99,0.8594
7,34.095279999999995,-117.23472,353.3,56.9,3.3,99.99,0.8468
8,34.095279999999995,-117.23472,353.3,57.0,3.8,0.0,0.8468
9,34.095279999999995,-117.23472,353.3,53.6,4.0,99.99,0.7923
10,34.095279999999995,-117.23472,353.3,49.2,3.0,0.0,0.7874
11,34.095279999999995,-117.23472,353.3,52.0,4.2,99.99,0.8191
12,34.095279999999995,-117.23472,353.3,53.5,0.9,99.99,0.8187
13,34.095279999999995,-117.23472,353.3,56.3,1.7,0.0,0.8187
14,34.095279999999995,-117.23472,353.3,58.6,3.2,0.0,0.7016
15,34.095279999999995,-117.23472,353.3,57.8,3.1,99.99,0.7906
16,34.095279999999995,-117.23472,353.3,56.5,2.6,99.99,0.6654
17,34.095279999999995,-117.23472,353.3,56.4,4.3,0.0,0.6037
18,34.095279999999995,-117.23472,353.3,52.9,4.7,0.0,0.583
19,34.095279999999995,-117.23472,353.3,52.8,5.5,99.99,0.5642
20,34.095279999999995,-117.23472,353.3,53.8,2.9,0.0,0.5642
21,34.095279999999995,-117.23472,353.3,55.1,2.8,0.0,0.5806
22,34.095279999999995,-117.23472,353.3,58.0,2.8,0.0,0.4575
23,34.095279999999995,-117.23472,353.3,63.0,1.3,0.0,0.4401
24,34.095279999999995,-117.23472,353.3,65.4,1.8,0.0,0.3564
25,34.095279999999995,-117.23472,353.3,62.3,3.0,0.0,0.2936
26,34.095279999999995,-117.23472,353.3,61.4,5.9,0.0,0.2609
27,34.095279999999995,-117.23472,353.3,60.3,3.2,0.0,0.3355
28,34.095279999999995,-117.23472,353.3,59.0,4.5,99.99,0.3103
29,34.095279999999995,-117.23472,353.3,55.2,6.5,99.99,0.3051
30,34.095279999999995,-117.23472,353.3,54.9,0.5,99.99,0.3439
31,34.095279999999995,-117.23472,353.3,52.7,3.8,99.99,0.3311
32,34.095279999999995,-117.23472,353.3,49.9,3.2,99.99,0.3402
33,34.095279999999995,-117.23472,353.3,51.2,1.3,99.99,0.3421
34,34.095279999999995,-117.23472,353.3,56.1,0.8,0.0,0.2962
35,34.095279999999995,-117.23472,353.3,58.3,3.4,99.99,0.2656
36,34.095279999999995,-117.23472,353.3,56.4,2.7,99.99,0.2065
37,34.095279999999995,-117.23472,353.3,61.1,3.6,0.0,0.185
38,34.095279999999995,-117.23472,353.3,66.1,4.2,0.0,0.2277
39,34.095279999999995,-117.23472,353.3,64.1,3.2,0.0,0.24
40,34.095279999999995,-117.23472,353.3,61.1,1.9,0.0,0.2115
41,34.095279999999995,-117.23472,353.3,58.8,3.6,99.99,0.2062
42,34.095279999999995,-117.23472,353.3,59.0,3.4,0.0,0.1975
43,34.095279999999995,-117.23472,353.3,59.8,3.5,0.0,0.1879
44,34.095279999999995,-117.23472,353.3,63.0,5.7,0.0,0.2155
45,34.095279999999995,-117.23472,353.3,67.7,4.2,0.0,0.2072
46,34.095279999999995,-117.23472,353.3,73.4,3.5,0.0,0.1967
47,34.095279999999995,-117.23472,353.3,79.5,3.5,0.0,0.1963
48,34.095279999999995,-117.23472,353.3,81.3,2.6,0.0,0.2481
49,34.095279999999995,-117.23472,353.3,79.8,3.3,0.0,0.2638
50,34.095279999999995,-117.23472,353.3,76.3,3.2,0.0,0.2763
51,34.095279999999995,-117.23472,353.3,74.6,2.7,0.0,0.2433
52,34.095279999999995,-117.23472,353.3,73.8,2.5,0.0,0.2287
53,34.095279999999995,-117.23472,353.3,71.4,3.9,0.0,0.1989
54,34.095279999999995,-117.23472,353.3,69.4,1.7,0.0,0.206
55,34.095279999999995,-117.23472,353.3,70.9,2.7,0.0,0.162
56,34.095279999999995,-117.23472,353.3,70.4,3.5,0.0,0.1558
57,34.095279999999995,-117.23472,353.3,71.1,4.3,0.0,0.1609
58,34.095279999999995,-117.23472,353.3,79.9,3.4,0.0,0.1697
59,34.095279999999995,-117.23472,353.3,81.5,2.3,0.0,0.1692
60,34.095279999999995,-117.23472,353.3,82.4,2.9,0.0,0.1973
61,34.095279999999995,-117.23472,353.3,80.5,2.6,0.0,0.2014
62,34.095279999999995,-117.23472,353.3,75.3,3.6,0.0,0.1975
63,34.095279999999995,-117.23472,353.3,71.5,3.8,0.0,0.1956
64,34.095279999999995,-117.23472,353.3,70.8,5.7,0.0,0.1769
0,41.8,-71.4,10.0,44.4,6.0,0.0,0.9054
1,41.8,-71.4,10.0,43.2,8.6,0.0,0.8995
2,41.8,-71.4,10.0,47.6,7.6,0.0,0.8995
3,41.8,-71.4,10.0,50.1,10.3,0.0,0.9145
4,41.8,-71.4,10.0,35.0,7.8,0.0,0.7249
5,41.8,-71.4,10.0,33.0,6.1,0.0,0.6022
6,41.8,-71.4,10.0,41.6,10.7,0.0,0.5734
7,41.8,-71.4,10.0,41.4,6.2,0.0,0.53
8,41.8,-71.4,10.0,42.8,9.1,0.0,0.5632
9,41.8,-71.4,10.0,52.3,8.1,0.0,0.5632
10,41.8,-71.4,10.0,47.4,4.6,0.0,0.6158
11,41.8,-71.4,10.0,44.5,7.8,0.0,0.579
12,41.8,-71.4,10.0,42.0,11.8,0.0,0.579
13,41.8,-71.4,10.0,40.1,7.7,0.0,0.6346
14,41.8,-71.4,10.0,38.3,4.9,0.0,0.5749
15,41.8,-71.4,10.0,44.9,11.3,0.0,0.6014
16,41.8,-71.4,10.0,44.1,13.0,0.0,0.6459
17,41.8,-71.4,10.0,44.3,10.2,0.0,0.576
18,41.8,-71.4,10.0,44.2,7.6,0.0,0.6118
19,41.8,-71.4,10.0,49.9,6.1,0.0,0.6339
20,41.8,-71.4,10.0,54.1,7.0,0.0,0.4749
21,41.8,-71.4,10.0,50.5,5.2,0.0,0.4749
22,41.8,-71.4,10.0,46.3,8.5,0.0,0.3558
23,41.8,-71.4,10.0,44.2,12.5,0.0,0.4128
24,41.8,-71.4,10.0,43.5,11.8,0.0,0.3869
25,41.8,-71.4,10.0,44.8,6.5,0.0,0.3749
26,41.8,-71.4,10.0,53.6,14.7,0.0,0.3371
27,41.8,-71.4,10.0,54.2,10.0,0.0,0.3248
28,41.8,-71.4,10.0,48.8,7.5,0.0,0.3754
29,41.8,-71.4,10.0,43.1,7.7,0.0,0.4075
30,41.8,-71.4,10.0,42.1,9.0,0.0,0.3003
31,41.8,-71.4,10.0,38.5,9.0,0.0,0.2794
32,41.8,-71.4,10.0,46.3,8.8,0.0,0.2507
33,41.8,-71.4,10.0,50.1,7.3,0.0,0.2623
34,41.8,-71.4,10.0,43.0,8.3,0.0,0.2267
35,41.8,-71.4,10.0,40.4,12.2,0.0,0.1641
36,41.8,-71.4,10.0,42.9,8.0,0.0,0.1188
37,41.8,-71.4,10.0,43.8,7.8,0.0,0.0783
38,41.8,-71.4,10.0,47.4,6.0,0.0,0.0443
39,41.8,-71.4,10.0,46.9,7.0,0.0,0.0154
40,41.8,-71.4,10.0,42.4,15.5,0.0,0.1771
41,41.8,-71.4,10.0,44.3,8.8,0.0,0.1887
42,41.8,-71.4,10.0,47.9,6.0,0.0,0.2166
43,41.8,-71.4,10.0,47.7,9.6,0.0,0.2166
44,41.8,-71.4,10.0,55.0,10.7,0.0,0.2166
45,41.8,-71.4,10.0,60.2,10.9,0.0,0.2166
46,41.8,-71.4,10.0,61.0,7.3,0.0,0.2166
47,41.8,-71.4,10.0,63.1,8.2,0.0,0.0481
48,41.8,-71.4,10.0,53.0,11.7,0.0,0.0345
49,41.8,-71.4,10.0,50.5,6.6,0.0,0.0866
50,41.8,-71.4,10.0,51.3,7.3,0.0,0.1031
51,41.8,-71.4,10.0,52.5,7.0,0.0,0.1171
52,41.8,-71.4,10.0,41.9,13.9,0.0,0.1338
53,41.8,-71.4,10.0,46.0,9.9,0.0,0.1409
54,41.8,-71.4,10.0,51.3,8.9,0.0,0.1409
0,41.73611,-72.65056,5.8,39.6,13.0,0.0,0.9714
1,41.73611,-72.65056,5.8,40.3,3.5,0.0,0.9444
2,41.73611,-72.65056,5.8,54.4,6.5,0.0,0.9344
3,41.73611,-72.65056,5.8,57.5,7.6,0.0,0.9205
4,41.73611,-72.65056,5.8,50.2,6.3,0.0,0.9052
5,41.73611,-72.65056,5.8,43.8,3.7,0.0,0.8696
6,41.73611,-72.65056,5.8,49.4,5.9,0.41,0.8466
7,41.73611,-72.65056,5.8,45.7,7.7,0.38,0.8465
8,41.73611,-72.65056,5.8,43.7,6.8,0.0,0.8043
9,41.73611,-72.65056,5.8,36.8,6.7,0.0,0.8152
10,41.73611,-72.65056,5.8,39.9,2.2,0.23,0.7761
11,41.73611,-72.65056,5.8,45.9,4.5,0.01,0.7527
12,41.73611,-72.65056,5.8,43.3,7.0,0.8,0.744
13,41.73611,-72.65056,5.8,50.4,4.9,0.11,0.7216
14,41.73611,-72.65056,5.8,48.6,9.2,0.05,0.686
15,41.73611,-72.65056,5.8,35.4,7.2,0.0,0.6325
16,41.73611,-72.65056,5.8,34.4,5.6,0.0,0.6259
17,41.73611,-72.65056,5.8,41.1,9.0,1.06,0.6239
18,41.73611,-72.65056,5.8,39.4,6.3,0.0,0.6364
19,41.73611,-72.65056,5.8,43.8,5.9,0.01,0.6336
20,41.73611,-72.65056,5.8,53.6,7.0,0.0,0.5796
21,41.73611,-72.65056,5.8,44.7,1.7,0.0,0.6037
22,41.73611,-72.65056,5.8,45.8,5.1,0.53,0.6076
23,41.73611,-72.65056,5.8,43.5,7.8,0.19,0.6068
24,41.73611,-72.65056,5.8,43.0,6.5,0.0,0.5591
25,41.73611,-72.65056,5.8,42.7,6.8,0.0,0.4981
26,41.73611,-72.65056,5.8,47.0,11.5,0.0,0.4855
27,41.73611,-72.65056,5.8,47.0,12.5,0.16,0.4643
28,41.73611,-72.65056,5.8,49.6,9.6,0.07,0.4268
29,41.73611,-72.65056,5.8,51.4,6.1,0.0,0.4288
30,41.73611,-72.65056,5.8,51.7,4.5,0.0,0.4133
31,41.73611,-72.65056,5.8,56.6,6.3,0.0,0.4002
32,41.73611,-72.65056,5.8,51.7,5.2,0.12,0.3774
33,41.73611,-72.65056,5.8,47.1,7.7,0.45,0.3356
34,41.73611,-72.65056,5.8,43.7,8.9,0.0,0.3403
35,41.73611,-72.65056,5.8,45.5,10.3,0.0,0.3287
36,41.73611,-72.65056,5.8,47.0,4.9,0.0,0.3283
37,41.73611,-72.65056,5.8,57.6,12.2,0.41,0.2587
38,41.73611,-72.65056,5.8,53.6,6.3,1.51,0.2437
39,41.73611,-72.65056,5.8,47.9,7.8,0.0,0.2339
40,41.73611,-72.65056,5.8,42.6,7.4,0.0,0.2317
41,41.73611,-72.65056,5.8,41.9,6.3,0.0,0.2295
42,41.73611,-72.65056,5.8,38.7,7.0,0.58,0.221
43,41.73611,-72.65056,5.8,45.6,6.7,0.05,0.1837
44,41.73611,-72.65056,5.8,49.5,6.0,0.0,0.1646
45,41.73611,-72.65056,5.8,45.1,7.3,0.0,0.1775
46,41.73611,-72.65056,5.8,41.3,10.4,0.43,0.1749
47,41.73611,-72.65056,5.8,41.2,4.4,0.0,0.1702
48,41.73611,-72.65056,5.8,43.8,6.0,0.09,0.1409
49,41.73611,-72.65056,5.8,48.9,2.5,0.13,0.1398
50,41.73611,-72.65056,5.8,48.4,6.2,0.0,0.1585
51,41.73611,-72.65056,5.8,42.4,10.9,0.29,0.161
52,41.73611,-72.65056,5.8,48.6,7.8,0.07,0.1563
53,41.73611,-72.65056,5.8,49.4,4.1,0.04,0.1555
54,41.73611,-72.65056,5.8,49.3,6.5,0.17,0.1493
55,41.73611,-72.65056,5.8,59.0,5.3,0.94,0.1504
56,41.73611,-72.65056,5.8,60.2,8.2,0.03,0.1439
57,41.73611,-72.65056,5.8,65.2,5.7,0.0,0.1674
58,41.73611,-72.65056,5.8,63.2,8.6,0.0,0.1785
59,41.73611,-72.65056,5.8,51.5,7.6,0.0,0.1682
60,41.73611,-72.65056,5.8,49.0,3.6,0.0,0.1627
61,41.73611,-72.65056,5.8,52.5,4.7,0.07,0.1467
62,41.73611,-72.65056,5.8,51.1,7.3,0.0,0.1413
63,41.73611,-72.65056,5.8,41.3,11.5,0.41,0.1305
64,41.73611,-72.65056,5.8,46.3,8.1,0.01,0.0994
65,41.73611,-72.65056,5.8,51.2,5.3,0.0,0.0898
0,40.276790000000005,-74.81594,57.9,39.2,9.8,0.17,0.9667
1,40.276790000000005,-74.81594,57.9,41.2,5.2,0.01,0.975
2,40.276790000000005,-74.81594,57.9,52.3,5.9,0.0,0.88
3,40.276790000000005,-74.81594,57.9,56.4,8.4,0.0,0.8448
4,40.276790000000005,-74.81594,57.9,51.9,5.8,0.0,0.8171
5,40.276790000000005,-74.81594,57.9,44.0,4.3,0.0,0.8198
6,40.276790000000005,-74.81594,57.9,55.4,8.6,0.31,0.8321
7,40.276790000000005,-74.81594,57.9,50.1,8.2,0.04,0.8214
8,40.276790000000005,-74.81594,57.9,46.0,5.8,0.0,0.802
9,40.276790000000005,-74.81594,57.9,39.6,8.2,0.0,0.7992
10,40.276790000000005,-74.81594,57.9,43.5,4.3,0.1,0.7836
11,40.276790000000005,-74.81594,57.9,46.7,4.7,0.06,0.7538
12,40.276790000000005,-74.81594,57.9,45.4,6.3,0.88,0.7124
13,40.276790000000005,-74.81594,57.9,57.0,5.8,0.01,0.7293
14,40.276790000000005,-74.81594,57.9,52.7,9.2,0.0,0.7133
15,40.276790000000005,-74.81594,57.9,38.9,8.7,0.0,0.6911
16,40.276790000000005,-74.81594,57.9,38.2,9.7,0.04,0.6635
17,40.276790000000005,-74.81594,57.9,43.7,4.6,0.83,0.6798
18,40.276790000000005,-74.81594,57.9,43.0,9.1,0.0,0.6643
19,40.276790000000005,-74.81594,57.9,44.5,4.7,0.01,0.6675
20,40.276790000000005,-74.81594,57.9,55.8,5.8,0.0,0.6225
21,40.276790000000005,-74.81594,57.9,48.3,6.4,0.0,0.5914
22,40.276790000000005,-74.81594,57.9,47.1,7.5,0.7,0.5826
23,40.276790000000005,-74.81594,57.9,48.3,4.2,0.08,0.5504
24,40.276790000000005,-74.81594,57.9,44.0,5.3,0.02,0.5165
25,40.276790000000005,-74.81594,57.9,44.5,7.4,0.01,0.4655
26,40.276790000000005,-74.81594,57.9,46.6,12.9,0.0,0.43
27,40.276790000000005,-74.81594,57.9,50.2,12.7,0.0,0.3961
28,40.276790000000005,-74.81594,57.9,51.0,5.7,0.0,0.3526
29,40.276790000000005,-74.81594,57.9,52.7,3.7,0.0,0.3457
30,40.276790000000005,-74.81594,57.9,56.4,6.2,0.1,0.3647
31,40.276790000000005,-74.81594,57.9,54.0,3.7,0.06,0.3712
32,40.276790000000005,-74.81594,57.9,59.1,5.5,0.33,0.3476
33,40.276790000000005,-74.81594,57.9,51.2,7.6,0.01,0.319
34,40.276790000000005,-74.81594,57.9,43.9,13.6,0.16,0.3121
35,40.276790000000005,-74.81594,57.9,44.5,10.7,0.0,0.3174
36,40.276790000000005,-74.81594,57.9,50.6,5.2,0.0,0.2861
37,40.276790000000005,-74.81594,57.9,61.0,13.9,0.96,0.2453
38,40.276790000000005,-74.81594,57.9,51.9,8.0,0.67,0.2363
39,40.276790000000005,-74.81594,57.9,45.3,7.5,0.01,0.2362
40,40.276790000000005,-74.81594,57.9,43.5,8.7,0.0,0.2403
41,40.276790000000005,-74.81594,57.9,40.2,5.4,0.0,0.2431
42,40.276790000000005,-74.81594,57.9,43.9,6.6,0.05,0.2402
43,40.276790000000005,-74.81594,57.9,44.9,5.7,0.04,0.2551
44,40.276790000000005,-74.81594,57.9,52.3,4.3,0.0,0.2527
45,40.276790000000005,-74.81594,57.9,49.0,8.9,0.0,0.2399
46,40.276790000000005,-74.81594,57.9,42.4,12.0,0.28,0.2335
47,40.276790000000005,-74.81594,57.9,44.2,3.3,0.0,0.2104
48,40.276790000000005,-74.81594,57.9,45.1,7.2,0.68,0.2023
49,40.276790000000005,-74.81594,57.9,50.6,3.9,0.22,0.1838
50,40.276790000000005,-74.81594,57.9,47.4,8.6,0.01,0.1529
51,40.276790000000005,-74.81594,57.9,44.6,7.8,0.28,0.1482
52,40.276790000000005,-74.81594,57.9,49.3,5.6,0.01,0.1259
53,40.276790000000005,-74.81594,57.9,52.8,7.6,0.0,0.1162
54,40.276790000000005,-74.81594,57.9,58.5,14.3,0.0,0.1115
55,40.276790000000005,-74.81594,57.9,60.4,6.7,1.05,0.0991
56,40.276790000000005,-74.81594,57.9,60.8,7.8,0.21,0.085
57,40.276790000000005,-74.81594,57.9,64.7,6.4,0.05,0.0872
58,40.276790000000005,-74.81594,57.9,64.3,7.5,0.0,0.0936
59,40.276790000000005,-74.81594,57.9,51.1,6.7,0.0,0.0984
60,40.276790000000005,-74.81594,57.9,49.1,5.5,0.0,0.1076
61,40.276790000000005,-74.81594,57.9,52.2,7.2,0.02,0.0956
62,40.276790000000005,-74.81594,57.9,49.8,3.8,0.0,0.0988
63,40.276790000000005,-74.81594,57.9,39.5,11.1,0.47,0.0995
64,40.276790000000005,-74.81594,57.9,47.3,9.3,0.0,0.0917
65,40.276790000000005,-74.81594,57.9,50.2,7.3,0.0,0.0833
0,41.05,-71.97,10.0,28.7,0.0,0.0,0.9787
1,41.05,-71.97,10.0,40.0,0.0,0.0,0.9841
2,41.05,-71.97,10.0,48.0,0.0,0.0,0.9881
3,41.05,-71.97,10.0,47.0,0.0,0.0,0.9483
4,41.05,-71.97,10.0,43.2,0.0,0.0,0.882
5,41.05,-71.97,10.0,41.7,0.0,0.0,0.9218
6,41.05,-71.97,10.0,37.5,0.0,0.0,0.9381
7,41.05,-71.97,10.0,40.3,0.0,0.0,0.9545
8,41.05,-71.97,10.0,47.4,0.0,0.0,0.9568
9,41.05,-71.97,10.0,49.3,0.0,0.0,0.9553
10,41.05,-71.97,10.0,48.0,0.0,0.0,0.9487
11,41.05,-71.97,10.0,42.7,0.0,0.0,0.9349
12,41.05,-71.97,10.0,47.4,0.0,0.0,0.8904
13,41.05,-71.97,10.0,45.4,0.0,0.0,0.84
14,41.05,-71.97,10.0,43.0,0.0,0.0,0.7941
15,41.05,-71.97,10.0,36.7,0.0,0.0,0.7482
16,41.05,-71.97,10.0,40.6,0.0,0.0,0.7199
17,41.05,-71.97,10.0,43.6,0.0,0.0,0.7028
18,41.05,-71.97,10.0,44.4,0.0,0.0,0.6873
19,41.05,-71.97,10.0,46.7,0.0,0.0,0.6666
20,41.05,-71.97,10.0,47.9,0.0,0.0,0.6643
21,41.05,-71.97,10.0,36.1,0.0,0.0,0.6116
22,41.05,-71.97,10.0,37.0,0.0,0.0,0.5999
23,41.05,-71.97,10.0,42.1,0.0,0.0,0.5686
24,41.05,-71.97,10.0,42.4,0.0,0.0,0.52
25,41.05,-71.97,10.0,40.9,0.0,0.0,0.4977
26,41.05,-71.97,10.0,47.8,0.0,0.0,0.4568
27,41.05,-71.97,10.0,47.5,0.0,0.0,0.38
28,41.05,-71.97,10.0,45.1,0.0,0.0,0.3787
29,41.05,-71.97,10.0,43.4,0.0,0.0,0.3313
30,41.05,-71.97,10.0,40.6,0.0,0.0,0.3072
31,41.05,-71.97,10.0,39.7,0.0,0.0,0.3194
32,41.05,-71.97,10.0,44.0,0.0,0.0,0.2799
33,41.05,-71.97,10.0,44.7,0.0,0.0,0.2534
34,41.05,-71.97,10.0,44.9,0.0,0.0,0.2395
35,41.05,-71.97,10.0,43.3,0.0,0.0,0.2258
36,41.05,-71.97,10.0,46.4,0.0,0.0,0.2176
37,41.05,-71.97,10.0,50.1,0.0,0.0,0.2022
38,41.05,-71.97,10.0,48.3,0.0,0.0,0.1932
39,41.05,-71.97,10.0,47.0,0.0,0.0,0.1821
40,41.05,-71.97,10.0,44.9,0.0,0.0,0.182
41,41.05,-71.97,10.0,44.6,0.0,0.0,0.1666
42,41.05,-71.97,10.0,44.6,0.0,0.0,0.1613
43,41.05,-71.97,10.0,52.4,0.0,0.0,0.1481
44,41.05,-71.97,10.0,50.1,0.0,0.0,0.1397
45,41.05,-71.97,10.0,45.7,0.0,0.0,0.1326
46,41.05,-71.97,10.0,44.8,0.0,0.0,0.1217
47,41.05,-71.97,10.0,41.8,0.0,0.0,0.1008
48,41.05,-71.97,10.0,41.3,0.0,0.0,0.0902
49,41.05,-71.97,10.0,45.7,0.0,0.0,0.0802
50,41.05,-71.97,10.0,48.5,0.0,0.0,0.0743
51,41.05,-71.97,10.0,44.8,0.0,0.0,0.0723
52,41.05,-71.97,10.0,41.6,0.0,0.0,0.0641
53,41.05,-71.97,10.0,42.8,0.0,0.0,0.0621
54,41.05,-71.97,10.0,44.5,0.0,0.0,0.0603
55,41.05,-71.97,10.0,47.3,0.0,0.0,0.0544
56,41.05,-71.97,10.0,46.6,0.0,0.0,0.0503
57,41.05,-71.97,10.0,44.0,0.0,0.0,0.0497
