,Latitude,Longitude,Elevation,Temperature,Windspeed,Rain,Growth %
34,39.533333299999995,-74.45,12.0,56.5,8.7,0.25,21.5283
35,39.533333299999995,-74.45,12.0,46.7,10.3,0.0,21.1689
36,39.533333299999995,-74.45,12.0,46.3,7.8,0.0,21.7346
37,39.533333299999995,-74.45,12.0,49.1,6.3,0.0,22.0396
38,39.533333299999995,-74.45,12.0,58.5,15.6,0.05,19.1899
39,39.533333299999995,-74.45,12.0,53.2,6.0,0.0,18.1271
40,39.533333299999995,-74.45,12.0,45.8,4.6,0.01,16.2962
41,39.533333299999995,-74.45,12.0,44.5,6.4,0.0,14.6039
42,39.533333299999995,-74.45,12.0,41.0,5.2,0.0,13.7279
43,39.533333299999995,-74.45,12.0,47.9,4.9,0.0,13.165
44,39.533333299999995,-74.45,12.0,45.0,7.4,0.08,13.2295
45,39.533333299999995,-74.45,12.0,51.9,6.7,0.0,13.622
46,39.533333299999995,-74.45,12.0,48.2,7.0,0.0,12.8754
47,39.533333299999995,-74.45,12.0,45.5,8.5,0.0,12.2386
48,39.533333299999995,-74.45,12.0,43.4,5.3,0.0,11.5689
49,39.533333299999995,-74.45,12.0,49.4,6.8,0.32,10.6088
50,39.533333299999995,-74.45,12.0,50.6,4.4,1.01,9.1501
51,39.533333299999995,-74.45,12.0,50.2,9.5,0.04,7.9201
52,39.533333299999995,-74.45,12.0,46.1,4.4,0.0,7.861
53,39.533333299999995,-74.45,12.0,50.4,4.4,0.0,7.5069
54,39.533333299999995,-74.45,12.0,52.0,7.7,0.0,7.3231
55,39.533333299999995,-74.45,12.0,57.7,12.1,0.0,6.8845
56,39.533333299999995,-74.45,12.0,59.8,5.4,0.39,7.0507
57,39.533333299999995,-74.45,12.0,62.1,5.2,0.0,6.4991
58,39.533333299999995,-74.45,12.0,63.3,6.3,0.0,5.6995
59,39.533333299999995,-74.45,12.0,65.6,5.2,0.17,5.3165
60,39.533333299999995,-74.45,12.0,54.1,3.9,0.29,5.3799
61,39.533333299999995,-74.45,12.0,50.8,5.7,0.0,5.842
0,30.6222,-98.0846,414.8,58.4,999.9,0.0,80.9524
1,30.6222,-98.0846,414.8,54.2,999.9,0.0,93.5484
2,30.6222,-98.0846,414.8,54.7,999.9,0.0,92.4051
3,30.6222,-98.0846,414.8,62.8,999.9,0.0,92.4051
4,30.6222,-98.0846,414.8,64.5,999.9,0.07,92.4051
5,30.6222,-98.0846,414.8,70.8,999.9,0.0,94.958
6,30.6222,-98.0846,414.8,72.0,999.9,0.0,94.8905
7,30.6222,-98.0846,414.8,70.4,999.9,0.0,86.875
8,30.6222,-98.0846,414.8,71.7,999.9,0.0,61.25
9,30.6222,-98.0846,414.8,59.7,999.9,0.0,55.8659
10,30.6222,-98.0846,414.8,60.4,999.9,0.02,61.6505
11,30.6222,-98.0846,414.8,68.5,999.9,0.01,61.6505
12,30.6222,-98.0846,414.8,69.7,999.9,0.05,51.2295
13,30.6222,-98.0846,414.8,71.1,999.9,0.0,55.082
14,30.6222,-98.0846,414.8,61.0,999.9,0.0,54.416
15,30.6222,-98.0846,414.8,47.3,999.9,0.57,62.7907
16,30.6222,-98.0846,414.8,53.2,999.9,0.72,61.087
17,30.6222,-98.0846,414.8,64.2,999.9,0.04,58.9641
18,30.6222,-98.0846,414.8,72.2,999.9,0.0,58.9641
19,30.6222,-98.0846,414.8,74.5,999.9,0.0,59.0604
20,30.6222,-98.0846,414.8,73.1,999.9,0.0,48.9112
21,30.6222,-98.0846,414.8,73.8,999.9,0.0,45.3271
22,30.6222,-98.0846,414.8,71.8,999.9,0.0,37.6812
23,30.6222,-98.0846,414.8,65.3,999.9,0.03,40.5685
24,30.6222,-98.0846,414.8,63.8,999.9,0.0,41.3551
25,30.6222,-98.0846,414.8,63.2,999.9,0.11,44.2222
26,30.6222,-98.0846,414.8,60.1,999.9,0.0,33.7778
27,30.6222,-98.0846,414.8,62.7,999.9,0.0,38.8946
28,30.6222,-98.0846,414.8,63.3,999.9,0.25,40.2235
29,30.6222,-98.0846,414.8,43.2,999.9,0.59,36.8132
30,30.6222,-98.0846,414.8,52.0,999.9,0.59,30.1444
31,30.6222,-98.0846,414.8,63.2,999.9,0.0,27.0869
32,30.6222,-98.0846,414.8,72.9,999.9,0.0,27.0073
33,30.6222,-98.0846,414.8,78.0,999.9,0.0,28.7411
34,30.6222,-98.0846,414.8,76.0,999.9,0.0,25.5335
35,30.6222,-98.0846,414.8,62.9,999.9,0.28,22.1175
36,30.6222,-98.0846,414.8,62.6,999.9,0.0,21.7765
37,30.6222,-98.0846,414.8,71.6,999.9,0.0,21.5297
38,30.6222,-98.0846,414.8,53.6,999.9,1.34,19.8087
39,30.6222,-98.0846,414.8,50.0,999.9,0.0,19.883
40,30.6222,-98.0846,414.8,49.8,999.9,0.0,20.616
41,30.6222,-98.0846,414.8,58.7,999.9,0.0,20.6771
42,30.6222,-98.0846,414.8,62.8,999.9,0.0,18.063
43,30.6222,-98.0846,414.8,53.0,999.9,0.01,18.5531
44,30.6222,-98.0846,414.8,65.0,999.9,0.0,19.59
45,30.6222,-98.0846,414.8,71.4,999.9,0.04,19.3833
46,30.6222,-98.0846,414.8,72.0,999.9,0.0,17.9638
47,30.6222,-98.0846,414.8,72.4,999.9,0.0,18.2425
48,30.6222,-98.0846,414.8,73.0,999.9,0.1,17.3826
49,30.6222,-98.0846,414.8,75.5,999.9,0.0,18.7349
50,30.6222,-98.0846,414.8,70.3,999.9,0.0,18.1862
51,30.6222,-98.0846,414.8,68.2,999.9,0.0,17.4424
52,30.6222,-98.0846,414.8,71.5,999.9,0.0,16.3519
53,30.6222,-98.0846,414.8,76.2,999.9,0.0,16.0626
54,30.6222,-98.0846,414.8,74.3,999.9,0.0,14.9476
55,30.6222,-98.0846,414.8,69.6,999.9,0.68,14.6269
56,30.6222,-98.0846,414.8,72.3,999.9,0.0,13.0197
57,30.6222,-98.0846,414.8,74.4,999.9,0.0,13.6082
58,30.6222,-98.0846,414.8,76.3,999.9,0.0,13.5014
59,30.6222,-98.0846,414.8,78.7,999.9,0.0,14.4265
60,30.6222,-98.0846,414.8,75.5,999.9,0.0,13.8728
61,30.6222,-98.0846,414.8,70.0,999.9,0.0,13.4644
62,30.6222,-98.0846,414.8,70.3,999.9,0.0,13.5324
63,30.6222,-98.0846,414.8,74.7,999.9,0.0,13.7631
64,30.6222,-98.0846,414.8,63.3,999.9,0.0,13.0201
65,30.6222,-98.0846,414.8,65.1,999.9,0.0,13.6284
66,30.6222,-98.0846,414.8,68.1,999.9,0.0,13.5015
0,34.095279999999995,-117.23472,353.3,57.7,4.3,0.0,94.1176
1,34.095279999999995,-117.23472,353.3,57.9,2.8,0.0,88.2353
2,34.095279999999995,-117.23472,353.3,60.9,3.0,99.99,92.1053
3,34.095279999999995,-117.23472,353.3,61.1,3.7,99.99,90.7407
4,34.095279999999995,-117.23472,353.3,58.5,4.9,99.99,90.9091
5,34.095279999999995,-117.23472,353.3,53.7,2.2,99.99,85.9375
6,34.095279999999995,-117.23472,353.3,56.0,2.1,99.99,85.9375
7,34.095279999999995,-117.23472,353.3,56.9,3.3,99.99,84.6847
8,34.095279999999995,-117.23472,353.3,57.0,3.8,0.0,84.6847
9,34.095279999999995,-117.23472,353.3,53.6,4.0,99.99,79.235
10,34.095279999999995,-117.23472,353.3,49.2,3.0,0.0,78.7402
11,34.095279999999995,-117.23472,353.3,52.0,4.2,99.99,81.9079
12,34.095279999999995,-117.23472,353.3,53.5,0.9,99.99,81.8697
13,34.095279999999995,-117.23472,353.3,56.3,1.7,0.0,81.8697
14,34.095279999999995,-117.23472,353.3,58.6,3.2,0.0,70.1613
15,34.095279999999995,-117.23472,353.3,57.8,3.1,99.99,79.0566
16,34.095279999999995,-117.23472,353.3,56.5,2.6,99.99,66.5448
17,34.095279999999995,-117.23472,353.3,56.4,4.3,0.0,60.3744
18,34.095279999999995,-117.23472,353.3,52.9,4.7,0.0,58.299
19,34.095279999999995,-117.23472,353.3,52.8,5.5,99.99,56.4198
20,34.095279999999995,-117.23472,353.3,53.8,2.9,0.0,56.4198
21,34.095279999999995,-117.23472,353.3,55.1,2.8,0.0,58.0609
22,34.095279999999995,-117.23472,353.3,58.0,2.8,0.0,45.7523
23,34.095279999999995,-117.23472,353.3,63.0,1.3,0.0,44.0123
24,34.095279999999995,-117.23472,353.3,65.4,1.8,0.0,35.6426
25,34.095279999999995,-117.23472,353.3,62.3,3.0,0.0,29.3605
26,34.095279999999995,-117.23472,353.3,61.4,5.9,0.0,26.0949
27,34.095279999999995,-117.23472,353.3,60.3,3.2,0.0,33.5521
28,34.095279999999995,-117.23472,353.3,59.0,4.5,99.99,31.0264
29,34.095279999999995,-117.23472,353.3,55.2,6.5,99.99,30.5121
30,34.095279999999995,-117.23472,353.3,54.9,0.5,99.99,34.3855
31,34.095279999999995,-117.23472,353.3,52.7,3.8,99.99,33.1095
32,34.095279999999995,-117.23472,353.3,49.9,3.2,99.99,34.0153
33,34.095279999999995,-117.23472,353.3,51.2,1.3,99.99,34.2137
34,34.095279999999995,-117.23472,353.3,56.1,0.8,0.0,29.6189
35,34.095279999999995,-117.23472,353.3,58.3,3.4,99.99,26.5563
36,34.095279999999995,-117.23472,353.3,56.4,2.7,99.99,20.6546
37,34.095279999999995,-117.23472,353.3,61.1,3.6,0.0,18.5003
38,34.095279999999995,-117.23472,353.3,66.1,4.2,0.0,22.7697
39,34.095279999999995,-117.23472,353.3,64.1,3.2,0.0,24.0039
40,34.095279999999995,-117.23472,353.3,61.1,1.9,0.0,21.1548
41,34.095279999999995,-117.23472,353.3,58.8,3.6,99.99,20.6233
42,34.095279999999995,-117.23472,353.3,59.0,3.4,0.0,19.7525
43,34.095279999999995,-117.23472,353.3,59.8,3.5,0.0,18.7901
44,34.095279999999995,-117.23472,353.3,63.0,5.7,0.0,21.5543
45,34.095279999999995,-117.23472,353.3,67.7,4.2,0.0,20.7237
46,34.095279999999995,-117.23472,353.3,73.4,3.5,0.0,19.6721
47,34.095279999999995,-117.23472,353.3,79.5,3.5,0.0,19.6272
48,34.095279999999995,-117.23472,353.3,81.3,2.6,0.0,24.8105
49,34.095279999999995,-117.23472,353.3,79.8,3.3,0.0,26.3833
50,34.095279999999995,-117.23472,353.3,76.3,3.2,0.0,27.6285
51,34.095279999999995,-117.23472,353.3,74.6,2.7,0.0,24.334
52,34.095279999999995,-117.23472,353.3,73.8,2.5,0.0,22.8671
53,34.095279999999995,-117.23472,353.3,71.4,3.9,0.0,19.8874
54,34.095279999999995,-117.23472,353.3,69.4,1.7,0.0,20.598
55,34.095279999999995,-117.23472,353.3,70.9,2.7,0.0,16.1998
56,34.095279999999995,-117.23472,353.3,70.4,3.5,0.0,15.5796
57,34.095279999999995,-117.23472,353.3,71.1,4.3,0.0,16.0868
58,34.095279999999995,-117.23472,353.3,79.9,3.4,0.0,16.9679
59,34.095279999999995,-117.23472,353.3,81.5,2.3,0.0,16.917
60,34.095279999999995,-117.23472,353.3,82.4,2.9,0.0,19.7289
61,34.095279999999995,-117.23472,353.3,80.5,2.6,0.0,20.1399
62,34.095279999999995,-117.23472,353.3,75.3,3.6,0.0,19.7451
63,34.095279999999995,-117.23472,353.3,71.5,3.8,0.0,19.5647
64,34.095279999999995,-117.23472,353.3,70.8,5.7,0.0,17.6861
0,41.8,-71.4,10.0,44.4,6.0,0.0,90.5371
1,41.8,-71.4,10.0,43.2,8.6,0.0,89.9522
2,41.8,-71.4,10.0,47.6,7.6,0.0,89.9522
3,41.8,-71.4,10.0,50.1,10.3,0.0,91.446
4,41.8,-71.4,10.0,35.0,7.8,0.0,72.4907
5,41.8,-71.4,10.0,33.0,6.1,0.0,60.223
6,41.8,-71.4,10.0,41.6,10.7,0.0,57.3427
7,41.8,-71.4,10.0,41.4,6.2,0.0,53.0048
8,41.8,-71.4,10.0,42.8,9.1,0.0,56.3218
9,41.8,-71.4,10.0,52.3,8.1,0.0,56.3218
10,41.8,-71.4,10.0,47.4,4.6,0.0,61.5806
11,41.8,-71.4,10.0,44.5,7.8,0.0,57.903
12,41.8,-71.4,10.0,42.0,11.8,0.0,57.903
13,41.8,-71.4,10.0,40.1,7.7,0.0,63.4645
14,41.8,-71.4,10.0,38.3,4.9,0.0,57.4859
15,41.8,-71.4,10.0,44.9,11.3,0.0,60.1416
16,41.8,-71.4,10.0,44.1,13.0,0.0,64.5949
17,41.8,-71.4,10.0,44.3,10.2,0.0,57.5979
18,41.8,-71.4,10.0,44.2,7.6,0.0,61.1786
19,41.8,-71.4,10.0,49.9,6.1,0.0,63.3916
20,41.8,-71.4,10.0,54.1,7.0,0.0,47.4913
21,41.8,-71.4,10.0,50.5,5.2,0.0,47.4913
22,41.8,-71.4,10.0,46.3,8.5,0.0,35.5782
23,41.8,-71.4,10.0,44.2,12.5,0.0,41.2774
24,41.8,-71.4,10.0,43.5,11.8,0.0,38.69
25,41.8,-71.4,10.0,44.8,6.5,0.0,37.4858
26,41.8,-71.4,10.0,53.6,14.7,0.0,33.7068
27,41.8,-71.4,10.0,54.2,10.0,0.0,32.4819
28,41.8,-71.4,10.0,48.8,7.5,0.0,37.5398
29,41.8,-71.4,10.0,43.1,7.7,0.0,40.7472
30,41.8,-71.4,10.0,42.1,9.0,0.0,30.035
31,41.8,-71.4,10.0,38.5,9.0,0.0,27.939
32,41.8,-71.4,10.0,46.3,8.8,0.0,25.0711
33,41.8,-71.4,10.0,50.1,7.3,0.0,26.2258
34,41.8,-71.4,10.0,43.0,8.3,0.0,22.6674
35,41.8,-71.4,10.0,40.4,12.2,0.0,16.4052
36,41.8,-71.4,10.0,42.9,8.0,0.0,11.8801
37,41.8,-71.4,10.0,43.8,7.8,0.0,7.8313
38,41.8,-71.4,10.0,47.4,6.0,0.0,4.427
39,41.8,-71.4,10.0,46.9,7.0,0.0,1.541
40,41.8,-71.4,10.0,42.4,15.5,0.0,17.7081
41,41.8,-71.4,10.0,44.3,8.8,0.0,18.8679
42,41.8,-71.4,10.0,47.9,6.0,0.0,21.6637
43,41.8,-71.4,10.0,47.7,9.6,0.0,21.6637
44,41.8,-71.4,10.0,55.0,10.7,0.0,21.6637
45,41.8,-71.4,10.0,60.2,10.9,0.0,21.6637
46,41.8,-71.4,10.0,61.0,7.3,0.0,21.6637
47,41.8,-71.4,10.0,63.1,8.2,0.0,4.8068
48,41.8,-71.4,10.0,53.0,11.7,0.0,3.446
49,41.8,-71.4,10.0,50.5,6.6,0.0,8.6608
50,41.8,-71.4,10.0,51.3,7.3,0.0,10.315
51,41.8,-71.4,10.0,52.5,7.0,0.0,11.7054
52,41.8,-71.4,10.0,41.9,13.9,0.0,13.3758
53,41.8,-71.4,10.0,46.0,9.9,0.0,14.0945
54,41.8,-71.4,10.0,51.3,8.9,0.0,14.0945
0,41.73611,-72.65056,5.8,39.6,13.0,0.0,97.1429
1,41.73611,-72.65056,5.8,40.3,3.5,0.0,94.4444
2,41.73611,-72.65056,5.8,54.4,6.5,0.0,93.4426
3,41.73611,-72.65056,5.8,57.5,7.6,0.0,92.0455
4,41.73611,-72.65056,5.8,50.2,6.3,0.0,90.5172
5,41.73611,-72.65056,5.8,43.8,3.7,0.0,86.9565
6,41.73611,-72.65056,5.8,49.4,5.9,0.41,84.6561
7,41.73611,-72.65056,5.8,45.7,7.7,0.38,84.6491
8,41.73611,-72.65056,5.8,43.7,6.8,0.0,80.4348
9,41.73611,-72.65056,5.8,36.8,6.7,0.0,81.5152
10,41.73611,-72.65056,5.8,39.9,2.2,0.23,77.6081
11,41.73611,-72.65056,5.8,45.9,4.5,0.01,75.2665
12,41.73611,-72.65056,5.8,43.3,7.0,0.8,74.397
13,41.73611,-72.65056,5.8,50.4,4.9,0.11,72.1649
14,41.73611,-72.65056,5.8,48.6,9.2,0.05,68.595
15,41.73611,-72.65056,5.8,35.4,7.2,0.0,63.249
16,41.73611,-72.65056,5.8,34.4,5.6,0.0,62.585
17,41.73611,-72.65056,5.8,41.1,9.0,1.06,62.3923
18,41.73611,-72.65056,5.8,39.4,6.3,0.0,63.6434
19,41.73611,-72.65056,5.8,43.8,5.9,0.01,63.3583
20,41.73611,-72.65056,5.8,53.6,7.0,0.0,57.9567
21,41.73611,-72.65056,5.8,44.7,1.7,0.0,60.3712
22,41.73611,-72.65056,5.8,45.8,5.1,0.53,60.7628
23,41.73611,-72.65056,5.8,43.5,7.8,0.19,60.6777
24,41.73611,-72.65056,5.8,43.0,6.5,0.0,55.9072
25,41.73611,-72.65056,5.8,42.7,6.8,0.0,49.8054
26,41.73611,-72.65056,5.8,47.0,11.5,0.0,48.5484
27,41.73611,-72.65056,5.8,47.0,12.5,0.16,46.4345
28,41.73611,-72.65056,5.8,49.6,9.6,0.07,42.6783
29,41.73611,-72.65056,5.8,51.4,6.1,0.0,42.8827
30,41.73611,-72.65056,5.8,51.7,4.5,0.0,41.3288
31,41.73611,-72.65056,5.8,56.6,6.3,0.0,40.0152
32,41.73611,-72.65056,5.8,51.7,5.2,0.12,37.7422
33,41.73611,-72.65056,5.8,47.1,7.7,0.45,33.558
34,41.73611,-72.65056,5.8,43.7,8.9,0.0,34.0263
35,41.73611,-72.65056,5.8,45.5,10.3,0.0,32.8712
36,41.73611,-72.65056,5.8,47.0,4.9,0.0,32.8322
37,41.73611,-72.65056,5.8,57.6,12.2,0.41,25.8678
38,41.73611,-72.65056,5.8,53.6,6.3,1.51,24.3683
39,41.73611,-72.65056,5.8,47.9,7.8,0.0,23.3853
40,41.73611,-72.65056,5.8,42.6,7.4,0.0,23.1744
41,41.73611,-72.65056,5.8,41.9,6.3,0.0,22.9472
42,41.73611,-72.65056,5.8,38.7,7.0,0.58,22.1041
43,41.73611,-72.65056,5.8,45.6,6.7,0.05,18.3737
44,41.73611,-72.65056,5.8,49.5,6.0,0.0,16.4588
45,41.73611,-72.65056,5.8,45.1,7.3,0.0,17.7452
46,41.73611,-72.65056,5.8,41.3,10.4,0.43,17.4885
47,41.73611,-72.65056,5.8,41.2,4.4,0.0,17.0222
48,41.73611,-72.65056,5.8,43.8,6.0,0.09,14.0933
49,41.73611,-72.65056,5.8,48.9,2.5,0.13,13.9761
50,41.73611,-72.65056,5.8,48.4,6.2,0.0,15.8474
51,41.73611,-72.65056,5.8,42.4,10.9,0.29,16.1049
52,41.73611,-72.65056,5.8,48.6,7.8,0.07,15.635
53,41.73611,-72.65056,5.8,49.4,4.1,0.04,15.5458
54,41.73611,-72.65056,5.8,49.3,6.5,0.17,14.9338
55,41.73611,-72.65056,5.8,59.0,5.3,0.94,15.0381
56,41.73611,-72.65056,5.8,60.2,8.2,0.03,14.3873
57,41.73611,-72.65056,5.8,65.2,5.7,0.0,16.7374
58,41.73611,-72.65056,5.8,63.2,8.6,0.0,17.852
59,41.73611,-72.65056,5.8,51.5,7.6,0.0,16.8177
60,41.73611,-72.65056,5.8,49.0,3.6,0.0,16.266
61,41.73611,-72.65056,5.8,52.5,4.7,0.07,14.6682
62,41.73611,-72.65056,5.8,51.1,7.3,0.0,14.1287
63,41.73611,-72.65056,5.8,41.3,11.5,0.41,13.054
64,41.73611,-72.65056,5.8,46.3,8.1,0.01,9.9422
65,41.73611,-72.65056,5.8,51.2,5.3,0.0,8.9828
0,40.276790000000005,-74.81594,57.9,39.2,9.8,0.17,96.6667
1,40.276790000000005,-74.81594,57.9,41.2,5.2,0.01,97.5
2,40.276790000000005,-74.81594,57.9,52.3,5.9,0.0,88.0
3,40.276790000000005,-74.81594,57.9,56.4,8.4,0.0,84.4828
4,40.276790000000005,-74.81594,57.9,51.9,5.8,0.0,81.7073
5,40.276790000000005,-74.81594,57.9,44.0,4.3,0.0,81.982
6,40.276790000000005,-74.81594,57.9,55.4,8.6,0.31,83.2061
7,40.276790000000005,-74.81594,57.9,50.1,8.2,0.04,82.1429
8,40.276790000000005,-74.81594,57.9,46.0,5.8,0.0,80.198
9,40.276790000000005,-74.81594,57.9,39.6,8.2,0.0,79.9197
10,40.276790000000005,-74.81594,57.9,43.5,4.3,0.1,78.3582
11,40.276790000000005,-74.81594,57.9,46.7,4.7,0.06,75.3754
12,40.276790000000005,-74.81594,57.9,45.4,6.3,0.88,71.2435
13,40.276790000000005,-74.81594,57.9,57.0,5.8,0.01,72.9339
14,40.276790000000005,-74.81594,57.9,52.7,9.2,0.0,71.3311
15,40.276790000000005,-74.81594,57.9,38.9,8.7,0.0,69.1131
16,40.276790000000005,-74.81594,57.9,38.2,9.7,0.04,66.3514
17,40.276790000000005,-74.81594,57.9,43.7,4.6,0.83,67.9809
18,40.276790000000005,-74.81594,57.9,43.0,9.1,0.0,66.4315
19,40.276790000000005,-74.81594,57.9,44.5,4.7,0.01,66.7528
20,40.276790000000005,-74.81594,57.9,55.8,5.8,0.0,62.2465
21,40.276790000000005,-74.81594,57.9,48.3,6.4,0.0,59.1353
22,40.276790000000005,-74.81594,57.9,47.1,7.5,0.7,58.2642
23,40.276790000000005,-74.81594,57.9,48.3,4.2,0.08,55.0425
24,40.276790000000005,-74.81594,57.9,44.0,5.3,0.02,51.6464
25,40.276790000000005,-74.81594,57.9,44.5,7.4,0.01,46.5517
26,40.276790000000005,-74.81594,57.9,46.6,12.9,0.0,43.0044
27,40.276790000000005,-74.81594,57.9,50.2,12.7,0.0,39.6138
28,40.276790000000005,-74.81594,57.9,51.0,5.7,0.0,35.2596
29,40.276790000000005,-74.81594,57.9,52.7,3.7,0.0,34.572
30,40.276790000000005,-74.81594,57.9,56.4,6.2,0.1,36.4724
31,40.276790000000005,-74.81594,57.9,54.0,3.7,0.06,37.1231
32,40.276790000000005,-74.81594,57.9,59.1,5.5,0.33,34.7627
33,40.276790000000005,-74.81594,57.9,51.2,7.6,0.01,31.8957
34,40.276790000000005,-74.81594,57.9,43.9,13.6,0.16,31.2054
35,40.276790000000005,-74.81594,57.9,44.5,10.7,0.0,31.7411
36,40.276790000000005,-74.81594,57.9,50.6,5.2,0.0,28.614
37,40.276790000000005,-74.81594,57.9,61.0,13.9,0.96,24.5267
38,40.276790000000005,-74.81594,57.9,51.9,8.0,0.67,23.6338
39,40.276790000000005,-74.81594,57.9,45.3,7.5,0.01,23.6242
40,40.276790000000005,-74.81594,57.9,43.5,8.7,0.0,24.0284
41,40.276790000000005,-74.81594,57.9,40.2,5.4,0.0,24.3071
42,40.276790000000005,-74.81594,57.9,43.9,6.6,0.05,24.0225
43,40.276790000000005,-74.81594,57.9,44.9,5.7,0.04,25.5107
44,40.276790000000005,-74.81594,57.9,52.3,4.3,0.0,25.2721
45,40.276790000000005,-74.81594,57.9,49.0,8.9,0.0,23.9933
46,40.276790000000005,-74.81594,57.9,42.4,12.0,0.28,23.3539
47,40.276790000000005,-74.81594,57.9,44.2,3.3,0.0,21.0389
48,40.276790000000005,-74.81594,57.9,45.1,7.2,0.68,20.2309
49,40.276790000000005,-74.81594,57.9,50.6,3.9,0.22,18.3833
50,40.276790000000005,-74.81594,57.9,47.4,8.6,0.01,15.2906
51,40.276790000000005,-74.81594,57.9,44.6,7.8,0.28,14.8155
52,40.276790000000005,-74.81594,57.9,49.3,5.6,0.01,12.5875
53,40.276790000000005,-74.81594,57.9,52.8,7.6,0.0,11.6203
54,40.276790000000005,-74.81594,57.9,58.5,14.3,0.0,11.1547
55,40.276790000000005,-74.81594,57.9,60.4,6.7,1.05,9.9066
56,40.276790000000005,-74.81594,57.9,60.8,7.8,0.21,8.498
57,40.276790000000005,-74.81594,57.9,64.7,6.4,0.05,8.721
58,40.276790000000005,-74.81594,57.9,64.3,7.5,0.0,9.3613
59,40.276790000000005,-74.81594,57.9,51.1,6.7,0.0,9.8372
60,40.276790000000005,-74.81594,57.9,49.1,5.5,0.0,10.7595
61,40.276790000000005,-74.81594,57.9,52.2,7.2,0.02,9.5568
62,40.276790000000005,-74.81594,57.9,49.8,3.8,0.0,9.8809
63,40.276790000000005,-74.81594,57.9,39.5,11.1,0.47,9.9512
64,40.276790000000005,-74.81594,57.9,47.3,9.3,0.0,9.1689
65,40.276790000000005,-74.81594,57.9,50.2,7.3,0.0,8.3346
0,41.05,-71.97,10.0,28.7,0.0,0.0,97.8723
1,41.05,-71.97,10.0,40.0,0.0,0.0,98.4127
2,41.05,-71.97,10.0,48.0,0.0,0.0,98.8095
3,41.05,-71.97,10.0,47.0,0.0,0.0,94.8276
4,41.05,-71.97,10.0,43.2,0.0,0.0,88.2022
5,41.05,-71.97,10.0,41.7,0.0,0.0,92.1833
6,41.05,-71.97,10.0,37.5,0.0,0.0,93.8066
7,41.05,-71.97,10.0,40.3,0.0,0.0,95.4545
8,41.05,-71.97,10.0,47.4,0.0,0.0,95.679
9,41.05,-71.97,10.0,49.3,0.0,0.0,95.5319
10,41.05,-71.97,10.0,48.0,0.0,0.0,94.8673
11,41.05,-71.97,10.0,42.7,0.0,0.0,93.4918
12,41.05,-71.97,10.0,47.4,0.0,0.0,89.0399
13,41.05,-71.97,10.0,45.4,0.0,0.0,84.0019
14,41.05,-71.97,10.0,43.0,0.0,0.0,79.4147
15,41.05,-71.97,10.0,36.7,0.0,0.0,74.823
16,41.05,-71.97,10.0,40.6,0.0,0.0,71.9946
17,41.05,-71.97,10.0,43.6,0.0,0.0,70.2827
18,41.05,-71.97,10.0,44.4,0.0,0.0,68.7286
19,41.05,-71.97,10.0,46.7,0.0,0.0,66.6634
20,41.05,-71.97,10.0,47.9,0.0,0.0,66.4341
21,41.05,-71.97,10.0,36.1,0.0,0.0,61.1614
22,41.05,-71.97,10.0,37.0,0.0,0.0,59.9876
23,41.05,-71.97,10.0,42.1,0.0,0.0,56.8601
24,41.05,-71.97,10.0,42.4,0.0,0.0,52.0008
25,41.05,-71.97,10.0,40.9,0.0,0.0,49.7732
26,41.05,-71.97,10.0,47.8,0.0,0.0,45.6773
27,41.05,-71.97,10.0,47.5,0.0,0.0,37.9973
28,41.05,-71.97,10.0,45.1,0.0,0.0,37.8699
29,41.05,-71.97,10.0,43.4,0.0,0.0,33.1285
30,41.05,-71.97,10.0,40.6,0.0,0.0,30.723
31,41.05,-71.97,10.0,39.7,0.0,0.0,31.9357
32,41.05,-71.97,10.0,44.0,0.0,0.0,27.9919
33,41.05,-71.97,10.0,44.7,0.0,0.0,25.3365
34,41.05,-71.97,10.0,44.9,0.0,0.0,23.9452
35,41.05,-71.97,10.0,43.3,0.0,0.0,22.5826
36,41.05,-71.97,10.0,46.4,0.0,0.0,21.7591
37,41.05,-71.97,10.0,50.1,0.0,0.0,20.2174
38,41.05,-71.97,10.0,48.3,0.0,0.0,19.3249
39,41.05,-71.97,10.0,47.0,0.0,0.0,18.2129
40,41.05,-71.97,10.0,44.9,0.0,0.0,18.2023
41,41.05,-71.97,10.0,44.6,0.0,0.0,16.6571
42,41.05,-71.97,10.0,44.6,0.0,0.0,16.1296
43,41.05,-71.97,10.0,52.4,0.0,0.0,14.8075
44,41.05,-71.97,10.0,50.1,0.0,0.0,13.9653
45,41.05,-71.97,10.0,45.7,0.0,0.0,13.2602
46,41.05,-71.97,10.0,44.8,0.0,0.0,12.1703
47,41.05,-71.97,10.0,41.8,0.0,0.0,10.0802
48,41.05,-71.97,10.0,41.3,0.0,0.0,9.0202
49,41.05,-71.97,10.0,45.7,0.0,0.0,8.0218
50,41.05,-71.97,10.0,48.5,0.0,0.0,7.4322
51,41.05,-71.97,10.0,44.8,0.0,0.0,7.2318
52,41.05,-71.97,10.0,41.6,0.0,0.0,6.4091
53,41.05,-71.97,10.0,42.8,0.0,0.0,6.2075
54,41.05,-71.97,10.0,44.5,0.0,0.0,6.0348
55,41.05,-71.97,10.0,47.3,0.0,0.0,5.4387
56,41.05,-71.97,10.0,46.6,0.0,0.0,5.0324
57,41.05,-71.97,10.0,44.0,0.0,0.0,4.9687
